Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_1132,1.9908818570913924,1.7020406670291557,1.1095387947699489,0.8549179656073498,0.5573102144749792,0.65188735866494,0.4426897855250208,0.39035856322044576,16,4192,3755,10.820770270399786,5.258149063845348,169921523.91074038,[ 2.75705083 -2.23392416 -0.90429885],"[[ 0.57008783  0.52991444  0.62784596]
 [-0.70101427 -0.08478917  0.70808883]
 [-0.42846104  0.8438018  -0.32314031]]"
object_1162,26.305313502036448,4.294859691887934,3.049566304127148,0.1632696638097639,0.11592966964225927,0.7100502747242529,0.8840703303577407,0.9866026489607519,30,15004,13375,66.49445081304155,29.13713938437694,609565100.300205,[ 9.18561889 -9.64164572  7.11092015],"[[-0.48225999  0.13147101 -0.86610662]
 [ 0.74555644 -0.45751811 -0.48458516]
 [-0.45996836 -0.8794274   0.12262362]]"
object_1188,2.100085905555356,1.8319195944783955,1.524424293261739,0.8723069802203899,0.7258866359843568,0.8321458528291957,0.27411336401564323,0.5053610179015675,14,17607,15791,13.121030813190773,5.934227703808725,723696281.7683443,[ 1.22681855 -1.48073209 -1.97789905],"[[ 0.07631301  0.99138559 -0.10644689]
 [-0.98545432  0.05873406 -0.15946817]
 [-0.15184239  0.11706805  0.98144738]]"
object_1219,3.8155473682445753,2.173191978652231,1.7662780984020137,0.5695623114887589,0.4629160453103293,0.812757508656655,0.5370839546896706,0.8598590587598984,27,21758,19470,42.40594239230458,12.214210092576204,927515428.0853658,[1.01228483 0.58105333 0.32925531],"[[ 0.59818252  0.68539485  0.41522473]
 [-0.4700212   0.71974406 -0.51092912]
 [-0.64904372  0.11046444  0.75268842]]"
object_1221,1.6381215246534337,1.1767911081554527,0.8370859607733984,0.7183783928389674,0.511003578290991,0.7113292707364851,0.48899642170900903,0.6549582271271706,30,6749,6038,10.256741814621769,5.077383688503673,274733514.8096007,[-0.15666305  0.17907924 -0.47980219],"[[ 0.23264085 -0.40852463  0.88260176]
 [ 0.8912438  -0.27371685 -0.36161246]
 [-0.38931057 -0.87073918 -0.30041732]]"
object_1243,13.614357043344336,4.7860580401401585,3.962617074080641,0.35154491871358134,0.2910616389348955,0.8279500668079229,0.7089383610651045,0.9575355960738338,30,7142,6388,69.69205230856649,21.816884976713443,291421090.36192167,[-2.79432524 10.23379307  3.19260574],"[[ 0.23711054 -0.92198968  0.30612681]
 [-0.9267076  -0.30922178 -0.21352965]
 [-0.29153321  0.23305991  0.92773459]]"
object_1251,2.406689658416076,1.5543016874243032,1.4712389380193,0.6458255562735254,0.6113122782052308,0.9465594420458683,0.3886877217947692,0.9307230803096572,21,6631,5951,15.14524917202401,6.89096838876127,265611027.07319754,[-0.80641871  1.4376703  -3.31138524],"[[ 0.55126879 -0.83385467 -0.02809088]
 [ 0.78598498  0.50773843  0.35274536]
 [-0.27987555 -0.21653652  0.93529761]]"
object_1269,2.6013323959273382,1.754179816217172,1.542628812068862,0.674338972967671,0.5930148774850961,0.8794017567682928,0.40698512251490393,0.8410286857268056,30,5874,5267,16.787822091643896,7.723739283023619,234666220.3631137,[ 2.94409838 -2.83931506 -2.73313828],"[[-0.47231459 -0.76455287 -0.43860898]
 [ 0.51532996 -0.64322735  0.56629816]
 [ 0.71509018 -0.04144254 -0.69780266]]"
object_1302,2.0571864354171407,1.6967813855575054,1.1784117433972587,0.8248068120347317,0.5728269072308506,0.694498273865771,0.4271730927691494,0.4758272278184533,30,5738,5146,11.680800716679634,5.715227873859717,230914837.68003953,[ 0.08245183  0.88649611 -1.25905389],"[[ 0.34248593  0.85537825  0.38862764]
 [-0.31159017 -0.28682104  0.90589473]
 [-0.88634923  0.43134875 -0.16829528]]"
object_1307,4.546595974522422,2.6961579427231626,1.9411480834987798,0.5930058350976236,0.42694536624241824,0.7199682380395672,0.5730546337575817,0.7928703461092313,30,14532,13016,34.79028711325763,14.110454012455403,589596193.8860993,[-2.53046158  0.43176958  1.33666632],"[[ 0.8651099  -0.50142003  0.01275998]
 [-0.15033979 -0.23494651  0.96031145]
 [-0.47852149 -0.83269327 -0.27863793]]"
object_1343,2.5278109496281553,1.1703820740130004,1.1189117854107276,0.4630022170705311,0.4426406118603613,0.9560226615349705,0.5573593881396387,0.9770662279948602,30,5802,5206,16.4741236053345,6.949768172443769,228724214.11344144,[ 0.20928048  0.62975238 -0.39112839],"[[-0.94704547  0.2191742  -0.23466476]
 [-0.09662631  0.50241639  0.85920959]
 [-0.306216   -0.83638534  0.45463317]]"
object_1404,2.4011827107422175,1.3763394921045211,0.8849480251714896,0.5731923214119294,0.3685467254168042,0.642972195630557,0.6314532745831958,0.7769859980447951,30,4645,4132,14.058297544564782,6.973602376675645,186850877.11315507,[-0.21748722  0.06415976 -0.28357237],"[[ 0.27897605 -0.92789378 -0.24735702]
 [ 0.17139822 -0.20533484  0.96356642]
 [ 0.94487831  0.31120851 -0.10175584]]"
